event_id,customer_id,user_id,event_type,event_date
2689,11,232,report_created,2026-04-12
2690,11,235,integration_used,2026-04-05
2691,11,265,integration_used,2026-04-10
2692,11,250,integration_used,2026-03-31
2693,11,214,login,2026-03-28
2694,11,252,dashboard_view,2026-03-30
2695,11,262,integration_used,2026-04-12
2696,11,249,report_created,2026-03-31
2697,11,220,login,2026-04-09
2698,11,278,report_created,2026-04-07
2699,11,227,report_created,2026-04-07
2700,11,220,report_created,2026-04-08
2701,11,261,dashboard_view,2026-03-22
2702,11,216,report_created,2026-03-24
2703,11,232,login,2026-04-12
2704,11,247,login,2026-03-31
2705,11,249,export,2026-04-08
2706,11,250,export,2026-04-04
2707,11,224,dashboard_view,2026-04-11
2708,11,239,integration_used,2026-03-19
2709,11,272,integration_used,2026-04-26
2710,11,258,report_created,2026-05-09
2711,11,216,export,2026-05-02
2712,11,279,login,2026-04-29
2713,11,270,export,2026-05-12
2714,11,238,login,2026-04-13
2715,11,243,integration_used,2026-04-25
2716,11,221,integration_used,2026-05-05
2717,11,225,integration_used,2026-05-03
2718,11,261,login,2026-04-28
2719,11,273,dashboard_view,2026-05-06
2720,11,256,dashboard_view,2026-04-25
2721,11,240,export,2026-04-25
2722,11,280,login,2026-04-28
2723,11,209,export,2026-04-16
2724,11,246,dashboard_view,2026-04-22
2725,11,209,export,2026-05-11
2726,11,243,report_created,2026-04-23
2727,11,257,dashboard_view,2026-05-01
2728,11,274,login,2026-05-03
2729,11,229,integration_used,2026-04-19
2730,11,281,report_created,2026-05-10
2731,11,220,login,2026-04-30
2732,11,226,integration_used,2026-04-19
2733,11,244,export,2026-04-14
2734,11,235,integration_used,2026-04-23
2735,11,249,report_created,2026-04-14
2736,11,242,export,2026-04-18
2737,11,243,report_created,2026-05-05
2738,11,252,export,2026-05-06
2739,11,251,dashboard_view,2026-05-12
2740,11,209,export,2026-04-23
2741,11,209,login,2026-04-14
2742,11,231,integration_used,2026-04-29
2743,11,271,export,2026-04-18
2744,11,277,login,2026-05-10
2745,11,277,export,2026-05-12
2746,11,224,export,2026-05-01
2747,11,254,dashboard_view,2026-04-30
2748,11,210,export,2026-05-09
2749,11,256,dashboard_view,2026-04-13
2750,11,265,dashboard_view,2026-05-12
2751,11,244,report_created,2026-05-21
2752,11,233,integration_used,2026-06-09
2753,11,247,dashboard_view,2026-05-17
2754,11,238,report_created,2026-05-27
2755,11,213,export,2026-06-03
2756,11,235,dashboard_view,2026-06-11
2757,11,259,report_created,2026-06-08
2758,11,281,export,2026-05-26
2759,11,230,dashboard_view,2026-05-25
2760,11,281,integration_used,2026-05-21
2761,11,281,login,2026-06-06
2762,11,225,login,2026-05-19
2763,11,225,integration_used,2026-06-03
2764,11,238,integration_used,2026-05-14
2765,11,244,login,2026-06-05
2766,11,277,report_created,2026-05-23
2767,11,280,export,2026-05-14
2768,11,209,login,2026-05-29
2769,11,250,export,2026-05-29
2770,11,244,integration_used,2026-06-08
2771,11,268,report_created,2026-05-27
2772,11,275,login,2026-05-18
2773,11,237,report_created,2026-06-10
2774,11,262,export,2026-05-25
2775,11,249,export,2026-06-11
2776,11,233,login,2026-06-01
2777,11,282,login,2026-05-17
2778,11,237,export,2026-05-20
2779,11,218,dashboard_view,2026-05-13
2780,11,234,report_created,2026-06-06
2781,11,217,login,2026-06-21
2782,11,212,export,2026-06-26
2783,11,212,report_created,2026-06-23
2784,11,241,login,2026-07-04
2785,11,269,report_created,2026-07-04
2786,11,215,report_created,2026-06-15
2787,11,275,dashboard_view,2026-06-16
2788,11,218,integration_used,2026-06-17
2789,11,265,login,2026-06-17
2790,11,266,login,2026-06-23
2791,11,219,login,2026-07-10
2792,11,257,login,2026-07-01
2793,11,225,export,2026-07-10
2794,11,216,integration_used,2026-07-02
2795,11,264,login,2026-07-09
2796,11,216,login,2026-06-24
2797,11,246,export,2026-06-14
2798,11,260,integration_used,2026-07-08
2799,11,261,integration_used,2026-07-04
2800,11,210,export,2026-06-27
2801,11,268,export,2026-06-16
2802,11,221,login,2026-07-01
2803,11,267,report_created,2026-06-25
2804,11,233,login,2026-07-08
2805,11,210,login,2026-06-22
2806,11,233,integration_used,2026-06-13
2807,11,225,integration_used,2026-06-21
2808,11,241,export,2026-06-30
2809,11,270,integration_used,2026-06-18
2810,11,265,dashboard_view,2026-07-06
2811,11,226,login,2026-06-16
2812,11,216,report_created,2026-07-07
2813,11,264,report_created,2026-06-25
2814,11,248,integration_used,2026-06-23
2815,11,227,report_created,2026-07-26
2816,11,252,report_created,2026-08-01
2817,11,210,integration_used,2026-07-25
2818,11,227,dashboard_view,2026-08-09
2819,11,273,integration_used,2026-07-15
2820,11,215,report_created,2026-07-28
2821,11,234,dashboard_view,2026-08-04
2822,11,217,dashboard_view,2026-07-31
2823,11,269,export,2026-07-19
2824,11,251,integration_used,2026-07-14
2825,11,281,integration_used,2026-07-31
2826,11,247,report_created,2026-07-28
2827,11,229,export,2026-08-07
2828,11,214,dashboard_view,2026-07-26
2829,11,209,dashboard_view,2026-07-21
2830,11,238,integration_used,2026-07-27
2831,11,236,export,2026-08-03
2832,11,251,export,2026-07-16
2833,11,235,dashboard_view,2026-07-29
2834,11,209,login,2026-07-30
2835,11,218,login,2026-07-30
2836,11,280,dashboard_view,2026-08-07
2837,11,246,dashboard_view,2026-07-27
2838,11,255,login,2026-08-09
2839,12,308,dashboard_view,2026-03-04
2840,12,311,report_created,2026-02-13
2841,12,305,integration_used,2026-03-03
2842,12,314,dashboard_view,2026-03-08
2843,12,285,report_created,2026-03-08
2844,12,295,dashboard_view,2026-03-13
2845,12,331,login,2026-02-21
2846,12,326,dashboard_view,2026-02-12
2847,12,322,dashboard_view,2026-02-27
2848,12,330,report_created,2026-02-16
2849,12,304,integration_used,2026-02-25
2850,12,338,login,2026-02-13
2851,12,298,dashboard_view,2026-03-09
2852,12,307,integration_used,2026-03-07
2853,12,331,report_created,2026-02-19
2854,12,323,export,2026-02-22
2855,12,314,login,2026-02-12
2856,12,307,integration_used,2026-02-14
2857,12,320,dashboard_view,2026-02-16
2858,12,324,login,2026-03-06
2859,12,318,dashboard_view,2026-02-14
2860,12,348,export,2026-02-23
2861,12,309,login,2026-02-18
2862,12,343,integration_used,2026-02-16
2863,12,291,integration_used,2026-03-08
2864,12,332,integration_used,2026-02-17
2865,12,330,integration_used,2026-02-26
2866,12,342,report_created,2026-03-08
2867,12,330,export,2026-02-25
2868,12,346,report_created,2026-02-26
2869,12,334,integration_used,2026-02-21
2870,12,287,dashboard_view,2026-03-07
2871,12,308,dashboard_view,2026-02-27
2872,12,333,report_created,2026-03-07
2873,12,337,export,2026-02-13
2874,12,303,report_created,2026-02-12
2875,12,315,login,2026-02-24
2876,12,300,login,2026-02-17
2877,12,320,integration_used,2026-02-27
2878,12,328,integration_used,2026-03-06
2879,12,288,integration_used,2026-02-27
2880,12,337,export,2026-03-29
2881,12,338,report_created,2026-03-30
2882,12,346,report_created,2026-04-02
2883,12,331,dashboard_view,2026-04-12
2884,12,339,report_created,2026-04-05
2885,12,292,login,2026-04-01
2886,12,320,integration_used,2026-03-17
2887,12,348,login,2026-03-26
2888,12,318,dashboard_view,2026-03-14
2889,12,295,login,2026-04-09
2890,12,329,integration_used,2026-04-11
2891,12,308,dashboard_view,2026-04-02
2892,12,325,report_created,2026-04-04
2893,12,318,integration_used,2026-04-06
2894,12,300,integration_used,2026-03-16
2895,12,316,report_created,2026-04-12
2896,12,319,report_created,2026-03-17
2897,12,334,integration_used,2026-03-31
2898,12,284,integration_used,2026-03-28
2899,12,302,export,2026-03-16
2900,12,312,dashboard_view,2026-04-05
2901,12,343,integration_used,2026-04-05
2902,12,342,export,2026-03-20
2903,12,326,login,2026-03-18
2904,12,323,dashboard_view,2026-03-16
2905,12,337,export,2026-03-19
2906,12,309,export,2026-03-29
2907,12,286,dashboard_view,2026-04-01
2908,12,299,login,2026-04-03
2909,12,346,report_created,2026-03-18
2910,12,326,export,2026-04-05
2911,12,337,export,2026-03-22
2912,12,321,integration_used,2026-04-02
2913,12,285,login,2026-03-25
2914,12,300,report_created,2026-04-08
2915,12,333,dashboard_view,2026-03-31
2916,12,333,integration_used,2026-04-10
2917,12,332,export,2026-04-06
2918,12,296,integration_used,2026-04-02
2919,12,340,report_created,2026-03-23
2920,12,294,login,2026-04-07
2921,12,305,integration_used,2026-04-11
2922,12,345,dashboard_view,2026-04-12
2923,12,308,export,2026-04-10
2924,12,319,dashboard_view,2026-04-06
2925,12,291,login,2026-04-28
2926,12,330,login,2026-04-26
2927,12,304,export,2026-05-02
2928,12,333,login,2026-05-07
2929,12,299,export,2026-04-25
2930,12,344,login,2026-04-19
2931,12,332,dashboard_view,2026-04-14
2932,12,299,dashboard_view,2026-04-15
2933,12,322,export,2026-04-29
2934,12,303,integration_used,2026-04-23
2935,12,322,dashboard_view,2026-04-24
2936,12,347,export,2026-04-20
2937,12,318,login,2026-05-06
2938,12,301,login,2026-04-28
2939,12,334,dashboard_view,2026-04-23
2940,12,325,integration_used,2026-04-13
2941,12,345,export,2026-04-28
2942,12,288,login,2026-04-19
2943,12,319,export,2026-04-22
2944,12,327,report_created,2026-04-20
2945,12,333,dashboard_view,2026-04-23
2946,12,336,dashboard_view,2026-05-05
2947,12,338,export,2026-04-28
2948,12,306,integration_used,2026-04-20
2949,12,295,login,2026-04-30
2950,12,313,dashboard_view,2026-04-14
2951,12,318,integration_used,2026-04-14
2952,12,320,login,2026-04-21
2953,12,310,export,2026-04-13
2954,12,335,integration_used,2026-04-18
2955,12,298,login,2026-05-01
2956,12,296,report_created,2026-04-26
2957,12,335,dashboard_view,2026-04-28
2958,12,315,integration_used,2026-05-06
2959,12,288,login,2026-04-28
2960,12,292,export,2026-04-22
2961,12,331,export,2026-05-02
2962,12,307,login,2026-04-30
2963,12,284,login,2026-05-04
2964,12,300,export,2026-05-02
2965,12,345,login,2026-04-28
2966,12,293,dashboard_view,2026-04-25
2967,12,339,export,2026-05-08
2968,12,318,dashboard_view,2026-04-16
2969,12,304,login,2026-04-16
2970,12,295,report_created,2026-05-07
2971,12,298,export,2026-04-25
2972,12,304,login,2026-05-10
2973,12,317,export,2026-05-08
2974,12,305,login,2026-06-05
2975,12,310,login,2026-05-28
2976,12,296,report_created,2026-05-30
2977,12,339,integration_used,2026-06-10
2978,12,283,export,2026-06-10
2979,12,308,dashboard_view,2026-05-13
2980,12,330,dashboard_view,2026-05-13
2981,12,308,login,2026-06-09
2982,12,336,login,2026-06-11
2983,12,326,dashboard_view,2026-05-16
2984,12,291,login,2026-06-04
2985,12,304,dashboard_view,2026-05-19
2986,12,288,integration_used,2026-05-29
2987,12,296,report_created,2026-05-16
2988,12,324,dashboard_view,2026-05-25
2989,12,309,integration_used,2026-05-13
2990,12,333,login,2026-05-29
2991,12,312,login,2026-06-05
2992,12,328,dashboard_view,2026-06-01
2993,12,284,report_created,2026-05-30
2994,12,284,dashboard_view,2026-05-30
2995,12,341,login,2026-06-04
2996,12,318,integration_used,2026-05-22
2997,12,330,login,2026-06-10
2998,12,310,report_created,2026-05-29
2999,12,346,integration_used,2026-06-08
3000,12,304,login,2026-06-03
3001,12,324,export,2026-05-22
3002,12,300,dashboard_view,2026-06-01
3003,12,323,export,2026-05-15
3004,12,291,login,2026-06-01
3005,12,340,integration_used,2026-05-30
3006,12,312,integration_used,2026-05-26
3007,12,284,login,2026-06-04
3008,12,298,dashboard_view,2026-06-02
3009,12,337,dashboard_view,2026-05-18
3010,12,293,dashboard_view,2026-06-10
3011,12,330,report_created,2026-05-27
3012,12,308,export,2026-06-07
3013,12,309,login,2026-05-22
3014,12,313,integration_used,2026-05-13
3015,12,339,report_created,2026-05-19
3016,12,300,report_created,2026-06-03
3017,12,288,export,2026-05-26
3018,12,319,login,2026-05-18
3019,12,312,report_created,2026-05-15
3020,12,326,dashboard_view,2026-06-04
3021,12,289,dashboard_view,2026-05-13
3022,12,311,export,2026-05-23
3023,12,324,export,2026-06-06
3024,12,283,export,2026-06-09
3025,12,307,dashboard_view,2026-07-10
3026,12,309,login,2026-07-07
3027,12,305,integration_used,2026-06-23
3028,12,309,integration_used,2026-07-04
3029,12,293,export,2026-06-28
3030,12,322,dashboard_view,2026-07-06
3031,12,314,dashboard_view,2026-06-28
3032,12,314,report_created,2026-07-02
3033,12,340,dashboard_view,2026-06-21
3034,12,317,export,2026-06-14
3035,12,293,export,2026-06-30
3036,12,331,export,2026-07-06
3037,12,339,integration_used,2026-06-28
3038,12,338,dashboard_view,2026-06-17
3039,12,344,export,2026-07-11
3040,12,337,login,2026-06-14
3041,12,321,integration_used,2026-06-22
3042,12,302,dashboard_view,2026-06-24
3043,12,315,export,2026-06-29
3044,12,322,report_created,2026-06-27
3045,12,331,integration_used,2026-06-24
3046,12,344,report_created,2026-07-09
3047,12,300,export,2026-06-19
3048,12,308,dashboard_view,2026-07-07
3049,12,283,integration_used,2026-07-11
3050,12,330,export,2026-06-26
3051,12,336,report_created,2026-06-29
3052,12,332,report_created,2026-06-26
3053,12,292,login,2026-06-28
3054,12,298,integration_used,2026-06-29
3055,12,303,export,2026-07-05
3056,12,315,report_created,2026-06-17
3057,12,348,export,2026-06-19
3058,12,330,login,2026-06-19
3059,12,332,export,2026-06-12
3060,12,314,export,2026-07-04
3061,12,287,report_created,2026-06-12
3062,12,286,dashboard_view,2026-06-19
3063,12,316,export,2026-06-22
3064,12,301,dashboard_view,2026-07-03
3065,12,303,login,2026-07-11
3066,12,294,export,2026-06-21
3067,12,333,integration_used,2026-06-19
3068,12,293,dashboard_view,2026-06-25
3069,12,337,export,2026-07-06
3070,12,315,report_created,2026-06-19
3071,12,347,export,2026-06-24
3072,12,335,login,2026-07-17
3073,12,296,integration_used,2026-07-21
3074,12,327,dashboard_view,2026-07-15
3075,12,317,dashboard_view,2026-07-18
3076,12,333,report_created,2026-07-19
3077,12,283,export,2026-08-05
3078,12,283,login,2026-08-07
3079,12,336,export,2026-07-25
3080,12,319,export,2026-07-18
3081,12,304,report_created,2026-08-05
3082,12,306,dashboard_view,2026-07-19
3083,12,308,dashboard_view,2026-07-26
3084,12,347,export,2026-08-07
3085,12,310,dashboard_view,2026-08-05
3086,12,290,dashboard_view,2026-07-18
3087,12,307,export,2026-08-02
3088,12,339,integration_used,2026-07-21
3089,12,296,dashboard_view,2026-07-14
3090,12,293,login,2026-08-01
3091,12,331,report_created,2026-08-07
3092,12,291,login,2026-07-31
3093,12,313,export,2026-07-26
3094,12,295,login,2026-08-10
3095,12,317,login,2026-07-17
3096,12,288,dashboard_view,2026-08-07
3097,12,283,integration_used,2026-07-29
3098,12,317,export,2026-07-12
3099,12,343,report_created,2026-07-17
3100,12,337,report_created,2026-07-31
3101,12,326,dashboard_view,2026-07-31
3102,12,329,export,2026-07-20
3103,12,331,login,2026-07-22
3104,12,328,report_created,2026-07-14
3105,12,295,export,2026-08-10
3106,12,334,dashboard_view,2026-07-18
3107,12,286,login,2026-07-22
3108,12,318,dashboard_view,2026-07-19
3109,12,330,integration_used,2026-07-27
3110,12,343,export,2026-07-25
3111,12,307,report_created,2026-08-10
3112,12,285,report_created,2026-07-21
3113,12,288,report_created,2026-07-16
3114,12,339,integration_used,2026-08-03
3115,12,345,integration_used,2026-07-29
3116,12,293,export,2026-07-30
3117,12,343,login,2026-07-20
3118,12,332,integration_used,2026-08-01
3119,12,307,dashboard_view,2026-07-19
3120,12,347,dashboard_view,2026-08-09
3121,12,346,login,2026-07-16
3122,12,321,integration_used,2026-07-15
3123,12,342,export,2026-08-05
3124,12,297,integration_used,2026-07-26
3125,12,313,dashboard_view,2026-08-03
3126,13,351,export,2026-03-10
3127,13,349,report_created,2026-03-08
3128,13,361,report_created,2026-02-17
3129,13,356,report_created,2026-02-18
3130,13,364,login,2026-02-13
3131,13,353,integration_used,2026-02-12
3132,13,369,export,2026-02-18
3133,13,351,report_created,2026-02-16
3134,13,356,integration_used,2026-02-12
3135,13,368,report_created,2026-03-11
3136,13,361,export,2026-02-12
3137,13,369,integration_used,2026-02-21
3138,13,362,dashboard_view,2026-02-16
3139,13,356,login,2026-03-05
3140,13,358,login,2026-03-11
3141,13,351,integration_used,2026-03-03
3142,13,355,login,2026-02-18
3143,13,367,dashboard_view,2026-03-02
3144,13,359,integration_used,2026-03-01
3145,13,349,login,2026-03-04
3146,13,367,dashboard_view,2026-02-24
3147,13,361,report_created,2026-02-28
3148,13,360,dashboard_view,2026-02-16
3149,13,365,integration_used,2026-02-20
3150,13,367,login,2026-03-06
3151,13,361,integration_used,2026-03-13
3152,13,363,dashboard_view,2026-03-03
3153,13,358,dashboard_view,2026-02-15
3154,13,364,export,2026-02-20
3155,13,353,report_created,2026-02-22
3156,13,353,login,2026-02-18
3157,13,368,report_created,2026-03-03
3158,13,365,login,2026-02-19
3159,13,357,integration_used,2026-02-14
3160,13,364,dashboard_view,2026-02-21
3161,13,364,export,2026-03-04
3162,13,350,report_created,2026-02-16
3163,13,353,dashboard_view,2026-02-15
3164,13,356,login,2026-02-19
3165,13,354,export,2026-02-14
3166,13,358,dashboard_view,2026-03-17
3167,13,349,export,2026-03-26
3168,13,359,export,2026-03-30
3169,13,360,export,2026-03-19
3170,13,361,integration_used,2026-04-10
3171,13,358,dashboard_view,2026-04-03
3172,13,366,login,2026-03-31
3173,13,353,integration_used,2026-04-02
3174,13,350,report_created,2026-03-16
3175,13,363,dashboard_view,2026-03-23
3176,13,367,export,2026-04-08
3177,13,364,dashboard_view,2026-04-03
3178,13,355,dashboard_view,2026-04-06
3179,13,369,report_created,2026-04-12
3180,13,367,dashboard_view,2026-04-09
3181,13,361,dashboard_view,2026-03-30
3182,13,350,report_created,2026-04-09
3183,13,364,login,2026-04-07
3184,13,352,report_created,2026-03-27
3185,13,367,dashboard_view,2026-03-30
3186,13,369,export,2026-03-20
3187,13,356,login,2026-04-11
3188,13,356,export,2026-03-31
3189,13,358,integration_used,2026-03-21
3190,13,354,export,2026-03-23
3191,13,351,export,2026-03-19
3192,13,369,report_created,2026-03-31
3193,13,369,export,2026-03-23
3194,13,360,login,2026-04-12
3195,13,352,login,2026-04-10
3196,13,364,integration_used,2026-03-23
3197,13,356,integration_used,2026-04-12
3198,13,367,export,2026-03-25
3199,13,357,login,2026-03-21
3200,13,367,export,2026-04-07
3201,13,364,export,2026-03-23
3202,13,358,dashboard_view,2026-03-25
3203,13,352,login,2026-04-02
3204,13,366,export,2026-04-07
3205,13,349,integration_used,2026-03-31
3206,13,366,integration_used,2026-03-18
3207,13,364,integration_used,2026-04-10
3208,13,367,login,2026-03-26
3209,13,355,login,2026-03-22
3210,13,354,integration_used,2026-03-16
3211,13,354,integration_used,2026-04-12
3212,13,363,report_created,2026-03-18
3213,13,350,integration_used,2026-05-08
3214,13,355,dashboard_view,2026-04-22
3215,13,351,report_created,2026-04-25
3216,13,350,login,2026-05-10
3217,13,365,report_created,2026-05-03
3218,13,366,export,2026-05-07
3219,13,349,report_created,2026-05-05
3220,13,350,report_created,2026-04-26
3221,13,366,dashboard_view,2026-04-28
3222,13,367,report_created,2026-04-27
3223,13,365,report_created,2026-04-13
3224,13,368,integration_used,2026-04-25
3225,13,355,login,2026-04-20
3226,13,350,login,2026-05-05
3227,13,355,report_created,2026-05-08
3228,13,355,integration_used,2026-05-08
3229,13,366,integration_used,2026-05-06
3230,13,360,dashboard_view,2026-05-04
3231,13,368,login,2026-04-29
3232,13,366,report_created,2026-05-04
3233,13,361,dashboard_view,2026-04-22
3234,13,361,login,2026-04-28
3235,13,357,export,2026-04-21
3236,13,353,dashboard_view,2026-04-25
3237,13,351,report_created,2026-04-22
3238,13,369,dashboard_view,2026-04-20
3239,13,360,integration_used,2026-04-24
3240,13,368,export,2026-05-07
3241,13,353,export,2026-05-02
3242,13,361,integration_used,2026-05-12
3243,13,356,report_created,2026-05-10
3244,13,352,login,2026-04-25
3245,13,366,login,2026-04-29
3246,13,359,login,2026-04-22
3247,13,360,report_created,2026-04-13
3248,13,357,dashboard_view,2026-05-08
3249,13,357,login,2026-05-12
3250,13,361,export,2026-05-05
3251,13,352,login,2026-04-17
3252,13,354,report_created,2026-04-26
3253,13,367,export,2026-04-16
3254,13,352,report_created,2026-04-26
3255,13,367,report_created,2026-04-15
3256,13,368,login,2026-06-08
3257,13,354,export,2026-06-01
3258,13,354,integration_used,2026-05-31
3259,13,366,export,2026-05-23
3260,13,364,dashboard_view,2026-05-24
3261,13,357,integration_used,2026-06-11
3262,13,353,dashboard_view,2026-05-21
3263,13,353,integration_used,2026-05-30
3264,13,357,report_created,2026-06-10
3265,13,356,integration_used,2026-05-21
3266,13,362,export,2026-05-20
3267,13,354,report_created,2026-05-28
3268,13,363,report_created,2026-05-26
3269,13,357,integration_used,2026-05-29
3270,13,356,login,2026-06-02
3271,13,358,report_created,2026-05-29
3272,13,351,login,2026-05-22
3273,13,351,dashboard_view,2026-05-19
3274,13,351,integration_used,2026-06-06
3275,13,350,report_created,2026-06-09
3276,13,366,export,2026-05-13
3277,13,349,integration_used,2026-05-29
3278,13,353,export,2026-05-27
3279,13,365,integration_used,2026-05-21
3280,13,352,login,2026-05-30
3281,13,368,login,2026-06-05
3282,13,362,integration_used,2026-05-20
3283,13,360,integration_used,2026-06-04
3284,13,368,integration_used,2026-06-10
3285,13,363,integration_used,2026-06-06
3286,13,356,login,2026-06-06
3287,13,360,dashboard_view,2026-05-16
3288,13,365,login,2026-05-31
3289,13,362,export,2026-05-27
3290,13,354,login,2026-05-31
3291,13,359,dashboard_view,2026-05-13
3292,13,366,login,2026-05-15
3293,13,358,export,2026-06-02
3294,13,358,dashboard_view,2026-06-03
3295,13,349,integration_used,2026-05-19
3296,13,361,report_created,2026-06-05
3297,13,369,login,2026-05-26
3298,13,363,integration_used,2026-05-14
3299,13,364,report_created,2026-06-10
3300,13,349,export,2026-05-23
3301,13,359,report_created,2026-06-02
3302,13,352,report_created,2026-06-11
3303,13,354,report_created,2026-05-30
3304,13,352,export,2026-06-28
3305,13,355,integration_used,2026-07-09
3306,13,365,dashboard_view,2026-06-13
3307,13,362,export,2026-07-08
3308,13,349,report_created,2026-07-07
3309,13,356,export,2026-06-26
3310,13,360,report_created,2026-07-02
3311,13,362,dashboard_view,2026-06-13
3312,13,366,report_created,2026-06-16
3313,13,352,export,2026-06-27
3314,13,354,report_created,2026-07-07
3315,13,362,report_created,2026-07-11
3316,13,355,dashboard_view,2026-07-08
3317,13,358,dashboard_view,2026-07-10
3318,13,361,report_created,2026-06-28
3319,13,350,dashboard_view,2026-07-06
3320,13,364,report_created,2026-06-20
3321,13,352,export,2026-06-28
3322,13,366,dashboard_view,2026-06-26
3323,13,359,export,2026-06-17
3324,13,365,export,2026-06-18
3325,13,353,login,2026-07-08
3326,13,349,dashboard_view,2026-07-07
3327,13,360,login,2026-06-25
3328,13,356,report_created,2026-07-10
3329,13,362,login,2026-06-22
3330,13,362,report_created,2026-06-26
3331,13,358,login,2026-06-26
3332,13,362,integration_used,2026-07-04
3333,13,353,integration_used,2026-06-18
3334,13,354,report_created,2026-07-04
3335,13,352,report_created,2026-06-14
3336,13,356,export,2026-06-20
3337,13,355,login,2026-06-26
3338,13,365,dashboard_view,2026-06-22
3339,13,355,integration_used,2026-06-14
3340,13,369,dashboard_view,2026-06-21
3341,13,356,dashboard_view,2026-07-08
3342,13,361,report_created,2026-07-10
3343,13,355,dashboard_view,2026-06-12
3344,13,362,integration_used,2026-07-11
3345,13,355,login,2026-07-09
3346,13,361,integration_used,2026-06-28
3347,13,358,dashboard_view,2026-06-19
3348,13,356,export,2026-07-01
3349,13,350,export,2026-07-25
3350,13,369,report_created,2026-08-09
3351,13,352,report_created,2026-08-02
3352,13,357,export,2026-07-30
3353,13,356,login,2026-07-31
3354,13,354,login,2026-08-09
3355,13,350,report_created,2026-07-20
3356,13,355,export,2026-08-01
3357,13,357,integration_used,2026-07-12
3358,13,352,dashboard_view,2026-07-28
3359,13,357,report_created,2026-07-26
3360,13,359,login,2026-08-01
3361,13,352,login,2026-07-20
3362,13,366,dashboard_view,2026-07-17
3363,13,359,report_created,2026-07-30
3364,13,367,integration_used,2026-07-25
3365,13,360,report_created,2026-08-03
3366,13,355,export,2026-07-23
3367,13,351,login,2026-07-13
3368,13,353,integration_used,2026-07-21
3369,13,352,integration_used,2026-08-09
3370,13,369,dashboard_view,2026-07-15
3371,13,355,export,2026-07-19
3372,13,352,integration_used,2026-08-08
3373,13,368,report_created,2026-07-31
3374,13,364,dashboard_view,2026-07-17
3375,13,366,dashboard_view,2026-07-18
3376,13,350,dashboard_view,2026-08-06
3377,13,362,report_created,2026-07-24
3378,13,366,report_created,2026-07-30
3379,13,363,login,2026-07-21
3380,13,362,export,2026-08-08
3381,13,362,integration_used,2026-07-25
3382,13,349,integration_used,2026-08-05
3383,13,357,dashboard_view,2026-07-19
3384,13,358,integration_used,2026-08-09
3385,13,350,dashboard_view,2026-07-16
3386,13,361,integration_used,2026-07-26
3387,13,365,dashboard_view,2026-08-08
3388,13,363,integration_used,2026-07-17
3389,13,361,export,2026-07-24
3390,13,361,report_created,2026-07-22
3391,13,355,login,2026-08-05
3392,13,354,dashboard_view,2026-07-23
3393,13,367,login,2026-07-19
3394,13,365,integration_used,2026-07-27
3395,13,365,report_created,2026-08-02
3396,13,356,report_created,2026-08-01
3397,13,366,dashboard_view,2026-08-07
3398,13,356,integration_used,2026-08-09
3399,13,356,login,2026-08-01
3400,13,369,report_created,2026-08-06
3401,13,353,login,2026-08-02
3402,13,369,dashboard_view,2026-08-03
3403,13,366,login,2026-08-07
3404,13,369,integration_used,2026-07-30
3405,13,360,login,2026-07-31
3406,13,366,dashboard_view,2026-08-02
3407,13,362,integration_used,2026-07-13
3408,13,358,login,2026-07-31
3409,14,415,report_created,2026-03-06
3410,14,392,login,2026-03-05
3411,14,383,export,2026-02-18
3412,14,402,integration_used,2026-02-14
3413,14,396,export,2026-02-15
3414,14,398,report_created,2026-03-03
3415,14,396,export,2026-02-23
3416,14,389,dashboard_view,2026-02-27
3417,14,425,dashboard_view,2026-03-02
3418,14,431,export,2026-03-11
3419,14,393,dashboard_view,2026-02-27
3420,14,392,integration_used,2026-03-07
3421,14,432,dashboard_view,2026-02-18
3422,14,406,report_created,2026-03-13
3423,14,390,dashboard_view,2026-02-13
3424,14,420,integration_used,2026-02-20
3425,14,394,dashboard_view,2026-03-11
3426,14,379,dashboard_view,2026-02-28
3427,14,428,export,2026-02-12
3428,14,382,integration_used,2026-02-18
3429,14,387,login,2026-02-18
3430,14,382,export,2026-03-01
3431,14,372,login,2026-03-10
3432,14,375,dashboard_view,2026-03-09
3433,14,380,dashboard_view,2026-03-05
3434,14,371,login,2026-02-16
3435,14,383,report_created,2026-02-24
3436,14,380,dashboard_view,2026-03-07
3437,14,431,integration_used,2026-02-17
3438,14,426,dashboard_view,2026-02-15
3439,14,409,export,2026-03-03
3440,14,389,login,2026-03-06
3441,14,404,integration_used,2026-02-21
3442,14,385,login,2026-03-13
3443,14,383,report_created,2026-02-24
3444,14,435,export,2026-03-15
3445,14,388,dashboard_view,2026-04-12
3446,14,373,export,2026-04-05
3447,14,419,report_created,2026-04-08
3448,14,406,export,2026-04-05
3449,14,384,dashboard_view,2026-03-28
3450,14,384,login,2026-04-05
3451,14,406,login,2026-04-01
3452,14,412,report_created,2026-04-09
3453,14,380,login,2026-03-15
3454,14,389,export,2026-04-07
3455,14,412,dashboard_view,2026-03-24
3456,14,424,report_created,2026-04-08
3457,14,406,login,2026-04-01
3458,14,404,export,2026-03-14
3459,14,417,report_created,2026-03-14
3460,14,379,login,2026-03-18
3461,14,389,dashboard_view,2026-03-19
3462,14,410,export,2026-04-08
3463,14,427,export,2026-03-20
3464,14,378,integration_used,2026-04-09
